Header_line;17
location;Oslo Norway
year_of_construction;1979
floor_area;8631
number_of_users;400
building_category;Sch
energy_label;B
dhw_heat_source;EB
sh_heat_source;ASHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8138

;Electricity import;Electricity use;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity imported ;Electricity for electric boiler;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElImp;ElBoil;Tout;SolGlob;WindSpd;WindDir;RH
2016-01-09T07:00:00+0100;169200.0;113200.0;-7.980505371093727;-9.962715837493384e-14;4.1348696;42.881214;0.7611704
2016-01-09T08:00:00+0100;192000.0;112000.0;-8.060949707031227;0.0;3.6541057;45.24939;0.7640392
2016-01-09T09:00:00+0100;234400.0;114400.0;-8.108404541015602;2.6577777777777776;3.8732088;42.904392;0.76103354
2016-01-09T10:00:00+0100;229200.0;113200.0;-8.106848144531227;16.657777777777778;3.9349492;43.982063;0.7639191
2016-01-09T11:00:00+0100;234800.0;112800.0;-7.978002929687477;35.404444444444444;4.0820603;44.47501;0.76202726
2016-01-09T12:00:00+0100;243600.0;113600.0;-7.725988769531227;34.471111111111114;3.9493837;43.881096;0.7562138
2016-01-09T13:00:00+0100;238400.0;112400.0;-7.598547363281227;25.61777777777778;4.077651;43.33665;0.75467205
2016-01-09T14:00:00+0100;242800.0;112800.0;-7.567114257812477;10.595555555555556;3.6919293;48.38389;0.7555883
2016-01-09T15:00:00+0100;244000.0;112000.0;-7.568670654296852;0.8711111111111111;3.7264502;47.319733;0.7626537
2016-01-09T16:00:00+0100;228000.0;114000.0;-7.734411621093727;0.0;3.5981336;47.09024;0.7596015
2016-01-09T17:00:00+0100;233200.0;113200.0;-7.898077392578102;0.0;3.9743307;50.23774;0.75932693
2016-01-09T18:00:00+0100;231600.0;115600.0;-7.961187744140602;0.0;4.438997;44.71166;0.76237863
2016-01-09T19:00:00+0100;231600.0;113600.0;-8.153356933593727;0.0;4.2159605;45.99302;0.76842093
2016-01-09T20:00:00+0100;233600.0;115600.0;-8.191748046874977;0.0;4.4342074;47.694843;0.76897055
2016-01-09T21:00:00+0100;231200.0;113200.0;-7.984075927734352;1.6663749855292153e-14;4.1230507;49.32522;0.76858974
2016-01-09T22:00:00+0100;229200.0;113200.0;-8.054663085937477;1.6663742145410037e-14;4.666102;41.832375;0.76404136
2016-01-09T23:00:00+0100;235200.0;115200.0;-8.208197021484352;1.6683475588684535e-14;4.555434;46.922337;0.7677047
2016-01-10T00:00:00+0100;229600.0;113600.0;-8.160925292968727;1.667554982986985e-14;4.7237678;46.871334;0.7659651
2016-01-10T01:00:00+0100;227200.0;113200.0;-7.855352783203102;1.669140134749922e-14;4.9076858;47.48134;0.7656908
2016-01-10T02:00:00+0100;233200.0;113200.0;-8.092291259765602;1.6699296266785445e-14;5.0072403;45.347885;0.7664232
2016-01-10T03:00:00+0100;232800.0;116800.0;-7.970404052734352;1.673480412886816e-14;4.9545965;45.265762;0.76794887
2016-01-10T04:00:00+0100;232400.0;114400.0;-7.635321044921852;1.6742691338272273e-14;4.7601323;47.30387;0.76617944
2016-01-10T05:00:00+0100;229200.0;115200.0;-7.595587158203102;1.6786109539405442e-14;4.628222;43.45424;0.77029943
2016-01-10T06:00:00+0100;221600.0;109600.0;-7.483770751953102;1.6809763457735652e-14;4.9597774;40.904675;0.76964355
2016-01-10T07:00:00+0100;226400.0;110400.0;-7.053778076171852;-1.0048770457713217e-13;4.837706;40.760662;0.7679646
2016-01-10T08:00:00+0100;220800.0;108800.0;-6.773077392578102;0.0;5.03594;38.24764;0.7663776
2016-01-10T09:00:00+0100;234400.0;108400.0;-6.748022460937477;1.6622222222222225;5.4146614;42.33908;0.7647149
2016-01-10T10:00:00+0100;220400.0;108400.0;-6.296301269531227;7.128888888888889;5.3596306;45.632072;0.7802487
2016-01-10T11:00:00+0100;230000.0;110000.0;-6.096105957031227;5.164444444444444;5.7273026;45.553497;0.7795773
2016-01-10T12:00:00+0100;232000.0;106000.0;-5.784246826171852;12.284444444444444;5.152804;45.82271;0.7832248
2016-01-10T13:00:00+0100;226000.0;108000.0;-5.439886474609352;6.595555555555555;4.566253;43.80876;0.77442026
2016-01-10T14:00:00+0100;223600.0;103600.0;-5.004644775390602;4.906666666666666;4.666061;43.284126;0.7841861
2016-01-10T15:00:00+0100;236800.0;104800.0;-4.681372070312477;0.6933333333333334;5.038767;48.39852;0.79407394
2016-01-10T16:00:00+0100;227200.0;101200.0;-3.933325195312477;0.0;4.2065787;43.13484;0.80448
2016-01-10T17:00:00+0100;228400.0;100400.0;-3.743475341796852;0.0;3.8517463;36.674786;0.8115146
2016-01-10T18:00:00+0100;224000.0;100000.0;-2.8024658203124773;0.0;4.0286727;39.29291;0.8167177
2016-01-10T19:00:00+0100;215200.0;97200.0;-2.5988220214843523;0.0;4.267628;39.432938;0.829428
2016-01-10T20:00:00+0100;217200.0;97200.0;-2.265295410156228;0.0;4.3213673;37.88903;0.83502775
2016-01-10T21:00:00+0100;205600.0;95600.0;-2.0361083984374773;1.7350607833193583e-14;4.326011;41.603096;0.8456334
2016-01-10T22:00:00+0100;187200.0;93200.0;-1.4800170898437273;1.73624425022408e-14;4.7568517;40.507973;0.85634387
2016-01-10T23:00:00+0100;189200.0;93200.0;-0.9778198242187272;1.7362438647299744e-14;3.9912972;43.21592;0.8804379
2016-01-11T00:00:00+0100;189200.0;93200.0;-0.6239685058593523;1.736240780777128e-14;3.6244292;56.534668;0.8876409
2016-01-11T01:00:00+0100;191600.0;93600.0;-0.5247558593749773;1.7401327292690085e-14;3.5086107;57.873592;0.8718325
2016-01-11T02:00:00+0100;194000.0;96000.0;-0.7178405761718523;1.7400648823063927e-14;3.6369772;48.381207;0.8589841
2016-01-11T03:00:00+0100;198000.0;98000.0;-0.8505310058593523;1.7424387550097403e-14;4.3600965;38.809937;0.8418491
2016-01-11T04:00:00+0100;190800.0;92800.0;-0.7583679199218523;1.7428338864681574e-14;4.516789;43.12058;0.8369028
2016-01-11T05:00:00+0100;190400.0;92400.0;-0.7200378417968523;1.7440154259023504e-14;4.5516405;39.464066;0.8329522
2016-01-11T06:00:00+0100;200400.0;102400.0;-0.8671936035156023;1.7448080017838192e-14;4.132369;36.04131;0.83138067
2016-01-11T07:00:00+0100;266000.0;144000.0;-0.8912109374999773;-1.0454630988082021e-13;4.209839;38.047928;0.8214939
2016-01-11T08:00:00+0100;389600.0;241600.0;-0.9284118652343524;0.0;4.088398;35.34883;0.81532913
2016-01-11T09:00:00+0100;400400.0;238400.0;-1.0781616210937273;2.471111111111111;3.9166093;34.120537;0.8155428
2016-01-11T10:00:00+0100;397600.0;241600.0;-1.0863403320312273;12.942222222222222;3.70932;35.393658;0.809422
2016-01-11T11:00:00+0100;401600.0;243600.0;-1.1717285156249773;27.982222222222223;3.4168274;33.638927;0.8046315
2016-01-11T12:00:00+0100;399200.0;243200.0;-1.0721191406249773;38.54222222222222;3.7742455;29.671528;0.7935393
2016-01-11T13:00:00+0100;397600.0;241600.0;-0.8398498535156023;40.12444444444444;3.426502;30.482985;0.7904112
2016-01-11T14:00:00+0100;378400.0;230400.0;-0.8267272949218523;26.00888888888889;3.3658345;32.54646;0.7886876
2016-01-11T15:00:00+0100;227600.0;99600.0;-0.7666992187499773;3.928888888888889;3.6819503;27.153074;0.795829
2016-01-11T16:00:00+0100;217200.0;93200.0;-0.8436950683593523;0.0;3.1054533;28.736238;0.8051821
2016-01-11T17:00:00+0100;211200.0;85200.0;-1.0902160644531025;0.0;3.8666499;23.730993;0.8079448
2016-01-11T18:00:00+0100;203200.0;87200.0;-1.1810974121093525;0.0;3.6171215;22.57495;0.80178005
2016-01-11T19:00:00+0100;199600.0;87600.0;-1.3942626953124773;0.0;3.2796285;22.169619;0.81119514
2016-01-11T20:00:00+0100;202400.0;88400.0;-0.7781127929687273;0.0;2.8960645;19.084494;0.8230353
2016-01-11T21:00:00+0100;194800.0;86800.0;-1.0303100585937273;1.7448072307956073e-14;2.7191164;14.493918;0.83493716
2016-01-11T22:00:00+0100;194000.0;90000.0;-0.7738403320312273;1.7448076162897133e-14;3.755493;20.215141;0.803642
2016-01-11T23:00:00+0100;179200.0;89200.0;-0.9768127441406024;1.7440154259023504e-14;3.9980903;21.27072;0.80512226
2016-01-12T00:00:00+0100;188800.0;92800.0;-1.1241210937499773;1.7440185098551965e-14;4.358739;23.118082;0.802635
2016-01-12T01:00:00+0100;190000.0;94000.0;-1.4273742675781025;1.7432290179265743e-14;2.6844747;24.783655;0.8044356
2016-01-12T02:00:00+0100;193200.0;95200.0;-1.6372131347656025;1.7440123419495043e-14;2.2432775;11.16438;0.8021772
2016-01-12T03:00:00+0100;186000.0;92000.0;-1.7905334472656025;1.7428335009740515e-14;3.0406787;15.207641;0.79144996
2016-01-12T04:00:00+0100;189200.0;91200.0;-1.5890258789062273;1.7428338864681574e-14;3.8711522;14.220144;0.7686227
2016-01-12T05:00:00+0100;188800.0;92800.0;-1.9053710937499773;1.7424364420451058e-14;3.867822;16.452335;0.76259565
2016-01-12T06:00:00+0100;209200.0;103200.0;-3.2221130371093523;1.7416500340693297e-14;2.2651377;14.841215;0.7807985
2016-01-12T07:00:00+0100;271600.0;145600.0;-4.773474121093727;-1.0456999463867893e-13;2.404048;9.776842;0.7890395
2016-01-12T08:00:00+0100;399200.0;241200.0;-5.009344482421852;0.0;2.8695567;13.091443;0.7765882
2016-01-12T09:00:00+0100;396000.0;242000.0;-4.957586669921852;8.484444444444444;2.723656;16.19695;0.7674784
2016-01-12T10:00:00+0100;400800.0;244800.0;-3.6717895507812273;55.48888888888889;4.0558844;27.912815;0.75162464
2016-01-12T11:00:00+0100;406400.0;244400.0;-4.143072509765602;81.50222222222222;3.0949259;25.834845;0.75694966
2016-01-12T12:00:00+0100;400800.0;242800.0;-3.1481994628906023;43.50222222222222;2.037481;41.43646;0.7558206
2016-01-12T13:00:00+0100;424400.0;244400.0;-2.6330017089843523;16.017777777777777;2.6836717;34.65516;0.76357216
2016-01-12T14:00:00+0100;403600.0;241600.0;-2.5332702636718523;8.817777777777778;3.1505883;30.583967;0.7755196
2016-01-12T15:00:00+0100;245200.0;115200.0;-2.6390136718749773;1.6266666666666667;3.7506318;27.533384;0.7730632
2016-01-12T16:00:00+0100;226400.0;96400.0;-2.1490539550781023;-0.0088888888888888;3.7698786;33.68396;0.78426075
2016-01-12T17:00:00+0100;216000.0;88000.0;-2.3634094238281023;0.0;3.988703;39.738586;0.78424597
2016-01-12T18:00:00+0100;212000.0;92000.0;-2.603918457031228;0.0;4.4098115;39.8995;0.78403306
2016-01-12T19:00:00+0100;207200.0;93200.0;-2.782751464843728;0.0;3.9103858;41.472305;0.7836212
2016-01-12T20:00:00+0100;209200.0;93200.0;-3.0541442871093523;0.0;3.7180471;43.887352;0.78418523
2016-01-12T21:00:00+0100;208000.0;96000.0;-3.2844909667968523;1.7365175655450728e-14;3.572509;43.24731;0.7849956
2016-01-12T22:00:00+0100;206400.0;96400.0;-3.5229553222656023;1.7357284591105563e-14;3.5890713;44.72675;0.7876282
2016-01-12T23:00:00+0100;198800.0;98800.0;-3.753485107421852;1.7369099985447495e-14;3.4661837;40.394905;0.77605253
2016-01-13T00:00:00+0100;199200.0;99200.0;-3.991033935546852;1.736123590568973e-14;3.3606927;40.58411;0.77141523
2016-01-13T01:00:00+0100;207600.0;103600.0;-4.422613525390602;1.736123590568973e-14;3.3762763;38.573246;0.7703777
2016-01-13T02:00:00+0100;208400.0;104400.0;-4.750494384765602;1.736117422663281e-14;3.4989755;38.697456;0.7673562
2016-01-13T03:00:00+0100;207200.0;103200.0;-5.045874023437477;1.736912311509384e-14;3.5206459;40.437828;0.7657814
2016-01-13T04:00:00+0100;206800.0;100800.0;-4.914984130859352;1.7361232050748675e-14;3.3315573;33.630054;0.7515298
2016-01-13T05:00:00+0100;204400.0;102400.0;-5.061285400390602;1.7369099985447495e-14;3.3226223;35.932175;0.7438573
2016-01-13T06:00:00+0100;216400.0;110400.0;-4.868444824218727;1.736123590568973e-14;3.3363378;34.99452;0.7496254
2016-01-13T07:00:00+0100;282800.0;152800.0;-4.772741699218727;-1.0419103851294017e-13;3.2175596;35.436676;0.75055605
2016-01-13T08:00:00+0100;398400.0;238400.0;-4.734320068359352;0.0;2.8290436;38.457325;0.75452334
2016-01-13T09:00:00+0100;400400.0;238400.0;-4.757116699218727;9.004444444444445;2.8526714;40.96395;0.7552557
2016-01-13T10:00:00+0100;404800.0;242800.0;-4.592779541015602;44.59555555555556;2.7312002;38.3362;0.76288515
2016-01-13T11:00:00+0100;408000.0;238000.0;-4.741217041015602;80.26666666666667;2.6143107;40.939846;0.75121087
2016-01-13T12:00:00+0100;395600.0;235600.0;-4.640905761718727;96.48;2.39644;44.936436;0.7354337
2016-01-13T13:00:00+0100;400000.0;240000.0;-4.705633544921852;78.70222222222222;2.2342727;53.1485;0.72777396
2016-01-13T14:00:00+0100;402800.0;240800.0;-4.925024414062477;44.94222222222222;2.1679125;52.35841;0.73326707
2016-01-13T15:00:00+0100;248000.0;114000.0;-5.148901367187477;5.306666666666667;1.7181147;44.502136;0.74567187
2016-01-13T16:00:00+0100;247600.0;107600.0;-7.290167236328102;0.0;2.3278654;56.13001;0.768225
2016-01-13T17:00:00+0100;238400.0;102400.0;-8.395330810546852;0.0;2.2243745;49.551666;0.7840026
2016-01-13T18:00:00+0100;242000.0;106000.0;-9.636419677734352;0.0;1.9714417;46.85386;0.8008788
2016-01-13T19:00:00+0100;244400.0;110400.0;-9.955084228515602;0.0;1.9007552;43.402893;0.8045563
2016-01-13T20:00:00+0100;235600.0;111600.0;-10.774542236328102;0.0;1.7756327;34.51574;0.7952028
2016-01-13T21:00:00+0100;245200.0;115200.0;-11.295446777343727;1.727833154330227e-14;1.4966116;37.512306;0.7914033
2016-01-13T22:00:00+0100;225600.0;115600.0;-11.835119628906227;1.7278335398243333e-14;0.9959074;28.173338;0.8032595
2016-01-13T23:00:00+0100;235200.0;117200.0;-12.034918212890602;1.7282255873299038e-14;1.084307;29.783281;0.78946525
2016-01-14T00:00:00+0100;234400.0;118400.0;-13.234594726562475;1.7266496874255052e-14;0.59535575;16.90951;0.80026877
2016-01-14T01:00:00+0100;244400.0;122400.0;-13.874304199218727;1.7266496874255052e-14;0.4007043;54.448696;0.8187625
2016-01-14T02:00:00+0100;243600.0;123600.0;-13.819952392578102;1.7266435195198128e-14;0.6258371;52.185062;0.82224154
2016-01-14T03:00:00+0100;250400.0;126400.0;-14.013525390624975;1.7266489164372936e-14;0.5916057;9.369085;0.81877774
2016-01-14T04:00:00+0100;237200.0;119200.0;-14.126959228515602;1.7262545559670884e-14;0.69898874;48.070698;0.822684
2016-01-14T05:00:00+0100;242000.0;120000.0;-13.474218749999975;1.7258571115440367e-14;0.85012674;52.208115;0.76999503
2016-01-14T06:00:00+0100;244800.0;126800.0;-12.469610595703102;1.7258601954968828e-14;0.78547394;48.234837;0.7180387
2016-01-14T07:00:00+0100;303200.0;165200.0;-12.288549804687475;-1.0358312972790096e-13;0.44567367;45.105637;0.71738267
2016-01-14T08:00:00+0100;414800.0;238800.0;-12.320135498046852;0.0;0.3647577;60.206165;0.7420411
2016-01-14T09:00:00+0100;423600.0;243600.0;-12.545477294921852;12.151111111111112;0.6537401;87.05165;0.7482974
2016-01-14T10:00:00+0100;430400.0;246400.0;-12.397436523437475;61.53777777777778;0.6383225;111.02225;0.7412018
2016-01-14T11:00:00+0100;423600.0;245600.0;-11.825750732421852;97.90222222222222;0.8179023;83.20877;0.7258819
2016-01-14T12:00:00+0100;415600.0;243600.0;-10.198339843749975;100.8711111111111;0.9084728;84.0668;0.6816617
2016-01-14T13:00:00+0100;412400.0;242400.0;-8.507543945312477;82.13333333333334;0.67499846;93.04498;0.66838664
2016-01-14T14:00:00+0100;403200.0;241200.0;-9.090826416015602;50.06222222222223;0.6995877;112.926605;0.673529
2016-01-14T15:00:00+0100;278000.0;136000.0;-9.407751464843727;7.528888888888889;0.98471105;92.86222;0.68489695
2016-01-14T16:00:00+0100;260800.0;118800.0;-11.109686279296852;0.0;1.1871157;94.061455;0.7018486
2016-01-14T17:00:00+0100;251200.0;117200.0;-11.973944091796852;0.0;1.460037;73.48226;0.73033667
2016-01-14T18:00:00+0100;252400.0;116400.0;-12.015936279296852;0.0;1.4184527;58.555122;0.71701574
2016-01-14T19:00:00+0100;253200.0;119200.0;-12.722875976562475;0.0;0.9216353;60.252724;0.70442736
2016-01-14T20:00:00+0100;254400.0;120400.0;-13.517584228515602;0.0;0.7507169;57.0165;0.7146053
2016-01-14T21:00:00+0100;266400.0;126400.0;-13.651159667968727;1.719938235044004e-14;0.65915745;27.32652;0.7159942
2016-01-14T22:00:00+0100;254400.0;124400.0;-14.488439941406227;1.7199386205381097e-14;1.2436537;0.9401607;0.7649745
2016-01-14T23:00:00+0100;249600.0;123600.0;-14.765112304687475;1.719541176115058e-14;0.99602014;5.3227882;0.75450635
2016-01-15T00:00:00+0100;252000.0;128000.0;-15.021185302734352;1.7187547681392823e-14;1.0012391;332.0213;0.8152208
2016-01-15T01:00:00+0100;250800.0;126800.0;-14.622412109374975;1.7195442600679044e-14;1.2466006;0.9000183;0.83458406
2016-01-15T02:00:00+0100;260000.0;130000.0;-15.115179443359352;1.7195380921622122e-14;1.2633522;9.079339;0.80897945
2016-01-15T03:00:00+0100;256400.0;128400.0;-15.500494384765602;1.718359251186759e-14;1.29185;18.730892;0.8084002
2016-01-15T04:00:00+0100;263200.0;135200.0;-16.106542968749977;1.7179648907165538e-14;1.4760343;349.812;0.8111315
2016-01-15T05:00:00+0100;262000.0;134000.0;-15.789221191406227;1.7187516841864362e-14;1.5006337;341.16394;0.7726638
2016-01-15T06:00:00+0100;274400.0;142400.0;-16.132757568359352;1.7179652762106595e-14;1.3898276;351.56018;0.7364713
2016-01-15T07:00:00+0100;332800.0;174800.0;-15.506750488281227;-1.0310943457072756e-13;1.5452632;344.895;0.7554989
2016-01-15T08:00:00+0100;434800.0;244800.0;-16.082678222656227;0.0;1.4377553;347.11905;0.7749077
2016-01-15T09:00:00+0100;448800.0;244800.0;-15.605932617187475;15.075555555555557;1.441604;344.85907;0.78915995
2016-01-15T10:00:00+0100;433200.0;245200.0;-14.502874755859352;69.86666666666666;0.9879485;9.125625;0.7798825
2016-01-15T11:00:00+0100;425600.0;243600.0;-13.033514404296852;112.37333333333332;0.79873544;41.807713;0.7446948
2016-01-15T12:00:00+0100;401600.0;233600.0;-11.143316650390602;125.17333333333332;0.57757795;56.900616;0.6832474
2016-01-15T13:00:00+0100;389600.0;231600.0;-10.841925048828102;106.95111111111112;0.39666423;73.60586;0.677342
2016-01-15T14:00:00+0100;369200.0;221200.0;-9.376776123046852;59.59111111111111;0.31926444;71.47082;0.6882518
2016-01-15T15:00:00+0100;268800.0;134800.0;-10.189581298828102;8.88;0.5142981;44.475277;0.7027933
2016-01-15T16:00:00+0100;266000.0;132000.0;-10.732794189453102;0.0;0.7152542;56.287056;0.7670027
2016-01-15T17:00:00+0100;250400.0;118400.0;-10.451177978515602;-0.0177777777777777;0.39284608;356.52213;0.79687965
2016-01-15T18:00:00+0100;248800.0;118800.0;-10.258795166015602;0.0;0.5409166;328.8215;0.80843043
2016-01-15T19:00:00+0100;245600.0;117600.0;-9.631994628906227;0.0;0.2982452;280.62997;0.8085084
2016-01-15T20:00:00+0100;240800.0;116800.0;-9.251867675781227;0.0;0.90250915;29.31506;0.8322049
2016-01-15T21:00:00+0100;238000.0;118000.0;-9.106756591796852;1.7148065375079587e-14;1.3230171;14.692939;0.78668815
2016-01-15T22:00:00+0100;226000.0;116000.0;-9.002172851562477;1.7191491286094872e-14;0.17697431;316.39243;0.81772316
2016-01-15T23:00:00+0100;228000.0;116000.0;-8.803625488281227;1.7203306680436805e-14;0.57500327;270.83127;0.8265274
2016-01-16T00:00:00+0100;224800.0;114800.0;-8.667608642578102;1.7195442600679044e-14;0.7065245;266.7802;0.8328445
2016-01-16T01:00:00+0100;228800.0;114800.0;-8.267584228515602;1.721123243925149e-14;0.41706568;304.06943;0.8281904
2016-01-16T02:00:00+0100;226800.0;114800.0;-8.034552001953102;1.7211170760194562e-14;0.33326554;16.991392;0.8194171
2016-01-16T03:00:00+0100;220800.0;114800.0;-7.900366210937477;1.7219119648655602e-14;0.50989735;339.23242;0.80664533
2016-01-16T04:00:00+0100;234400.0;118400.0;-7.661840820312477;1.7223070963239767e-14;1.0080132;52.18776;0.7428304
2016-01-16T05:00:00+0100;227600.0;115600.0;-7.523352050781227;1.721909651900925e-14;0.61381876;259.9225;0.81749415
2016-01-16T06:00:00+0100;226000.0;116000.0;-7.138830566406227;1.723491719711016e-14;0.7789429;272.74237;0.8942461
2016-01-16T07:00:00+0100;238800.0;112800.0;-7.441992187499977;-1.033225973914556e-13;0.62472695;61.03351;0.8037156
2016-01-16T08:00:00+0100;241600.0;115600.0;-7.637915039062477;0.0;0.68434656;81.12977;0.7733808
2016-01-16T09:00:00+0100;242400.0;114400.0;-8.728857421874977;14.382222222222222;0.8351774;36.176125;0.7355695
2016-01-16T10:00:00+0100;240000.0;118000.0;-8.975744628906227;64.60444444444444;1.105985;0.91989946;0.634877
2016-01-16T11:00:00+0100;245200.0;117200.0;-9.049871826171852;107.34222222222222;0.839505;356.35837;0.63364077
2016-01-16T12:00:00+0100;240800.0;116800.0;-8.863256835937477;125.03111111111112;0.7269137;60.871536;0.6569411
2016-01-16T13:00:00+0100;236000.0;116000.0;-8.659826660156227;110.43555555555557;0.66836905;54.360928;0.65486693
2016-01-16T14:00:00+0100;232000.0;114000.0;-7.924230957031227;66.63111111111111;0.41473165;110.290085;0.6627861
2016-01-16T15:00:00+0100;238400.0;116400.0;-8.418707275390602;11.608888888888888;0.50451094;115.807625;0.7193042
2016-01-16T16:00:00+0100;250400.0;120400.0;-9.782080078124975;0.0;0.6427978;26.361006;0.61974
2016-01-16T17:00:00+0100;248800.0;120800.0;-11.433660888671852;0.0;1.0376661;332.78284;0.60408264
2016-01-16T18:00:00+0100;253200.0;123200.0;-12.155981445312475;0.0;1.519949;332.3374;0.6286213
2016-01-16T19:00:00+0100;240400.0;124400.0;-12.228277587890602;0.0;2.643189;340.72818;0.67047626
2016-01-16T20:00:00+0100;244400.0;122400.0;-12.179174804687475;0.0;3.6597176;336.10202;0.6663405
2016-01-16T21:00:00+0100;244000.0;126000.0;-11.536260986328102;1.727833154330227e-14;3.811064;334.58398;0.67400014
2016-01-16T22:00:00+0100;238800.0;120800.0;-12.007299804687475;1.7274387938600214e-14;3.849691;338.66653;0.64769363
2016-01-16T23:00:00+0100;241600.0;123600.0;-11.419470214843727;1.7274360954012813e-14;4.2894096;338.69284;0.651204
2016-01-17T00:00:00+0100;238000.0;122000.0;-10.967932128906227;1.7274391793541277e-14;4.122356;338.21402;0.6517846
2016-01-17T01:00:00+0100;240800.0;122800.0;-11.630468749999975;1.7266496874255052e-14;3.7695088;340.529;0.64894646
2016-01-17T02:00:00+0100;243200.0;123200.0;-11.323950195312475;1.7274330114484352e-14;3.4248102;347.0717;0.6475736
2016-01-17T03:00:00+0100;253600.0;129600.0;-12.081884765624975;1.7258594245086715e-14;2.723159;352.7504;0.66260374
2016-01-17T04:00:00+0100;248400.0;130400.0;-12.137854003906227;1.7262545559670884e-14;2.6853483;352.97418;0.59802645
2016-01-17T05:00:00+0100;260800.0;132800.0;-13.255224609374975;1.7258571115440367e-14;2.3585942;341.52258;0.6102787
2016-01-17T06:00:00+0100;250800.0;126800.0;-13.034552001953102;1.7258601954968828e-14;1.2160913;336.80585;0.62263805
2016-01-17T07:00:00+0100;254800.0;130800.0;-13.263220214843727;-1.0357523480861473e-13;0.7344962;289.62744;0.64538884
2016-01-17T08:00:00+0100;275600.0;131600.0;-14.142950439453102;0.0;1.2192842;317.01877;0.65199685
2016-01-17T09:00:00+0100;268800.0;130800.0;-14.414373779296852;18.346666666666668;0.5794043;290.5959;0.6617322
2016-01-17T10:00:00+0100;264400.0;128400.0;-14.636541748046852;77.28;0.88961107;265.66632;0.65756667
2016-01-17T11:00:00+0100;256000.0;124000.0;-13.125067138671852;123.07555555555555;0.8721368;39.144867;0.7029617
2016-01-17T12:00:00+0100;249600.0;121600.0;-11.052069091796852;138.82666666666665;0.75594485;45.13966;0.69078505
2016-01-17T13:00:00+0100;249600.0;117600.0;-9.537481689453102;119.91111111111113;0.63298494;353.07196;0.6502432
2016-01-17T14:00:00+0100;244000.0;118000.0;-8.993444824218727;71.92888888888889;1.3148773;252.87549;0.6123408
2016-01-17T15:00:00+0100;244800.0;118800.0;-9.337316894531227;14.551111111111112;2.454244;239.3468;0.6225033
2016-01-17T16:00:00+0100;263200.0;123200.0;-11.337316894531227;0.0;1.3858482;271.6587;0.6638853
2016-01-17T17:00:00+0100;262400.0;126400.0;-12.357885742187475;0.0;2.0774128;258.38654;0.64589536
2016-01-17T18:00:00+0100;261200.0;127200.0;-12.899206542968727;0.0;2.2125514;283.27966;0.6261811
2016-01-17T19:00:00+0100;256000.0;128000.0;-13.490728759765602;0.0;1.4249734;309.08435;0.6167666
2016-01-17T20:00:00+0100;250800.0;130800.0;-13.666357421874975;0.0;0.90017694;38.3706;0.6824252
2016-01-17T21:00:00+0100;248000.0;130000.0;-13.425817871093727;1.718359251186759e-14;0.7829534;86.71687;0.88692355
2016-01-17T22:00:00+0100;248000.0;126000.0;-12.468145751953102;1.718359636680865e-14;1.4484992;287.57925;0.65477645
2016-01-17T23:00:00+0100;246000.0;128000.0;-12.014379882812475;1.7179621922578134e-14;1.3749129;327.09;0.65576786
2016-01-18T00:00:00+0100;242400.0;126400.0;-11.979315185546852;1.7179652762106595e-14;1.097397;17.385225;0.63773215
2016-01-18T01:00:00+0100;251600.0;127600.0;-12.027349853515602;1.717175784282037e-14;1.1000459;69.22908;0.75025064
2016-01-18T02:00:00+0100;251600.0;131600.0;-13.130865478515602;1.717959108304967e-14;1.4547682;76.14609;0.90152615
2016-01-18T03:00:00+0100;250800.0;130800.0;-12.855169677734352;1.7171750132938254e-14;1.3497357;30.686108;0.8717101
